id|mrai|avg_time|avg_msg|n95_perc_time|n05_perc_time|std_time|n95_perc_msg|n05_perc_msg|std_msg
results/internet_like/graph-100-nomean/csv_output_356/general_study.csv|None|24.456|349.000|26.042|21.119|2.795|380.000|307.000|29.789
results/internet_like/graph-100-nomean/csv_output_3560/general_study.csv|None|39.092|354.500|42.939|34.414|3.868|406.000|284.000|41.367
results/internet_like/graph-100-nomean/csv_output_3561/general_study.csv|None|52.488|362.600|60.707|37.455|9.371|403.000|285.000|34.381
results/internet_like/graph-100-nomean/csv_output_3562/general_study.csv|None|51.502|375.400|57.691|42.058|5.243|450.000|301.000|51.038
results/internet_like/graph-100-nomean/csv_output_3563/general_study.csv|None|51.778|374.100|57.335|36.853|7.462|401.000|304.000|45.003
results/internet_like/graph-100-nomean/csv_output_3564/general_study.csv|None|45.569|365.200|64.235|36.545|10.013|411.000|290.000|43.273
results/internet_like/graph-100-nomean/csv_output_3565/general_study.csv|None|43.099|352.100|50.305|34.712|7.165|388.000|288.000|38.062
results/internet_like/graph-100-nomean/csv_output_3566/general_study.csv|None|53.941|371.300|62.728|40.654|7.259|406.000|310.000|35.276
results/internet_like/graph-100-nomean/csv_output_3567/general_study.csv|None|43.845|359.500|49.879|34.456|6.762|405.000|286.000|42.847
results/internet_like/graph-100-nomean/csv_output_3568/general_study.csv|None|49.728|345.600|63.366|37.247|9.826|379.000|295.000|36.374
results/internet_like/graph-100-nomean/csv_output_3569/general_study.csv|None|50.342|361.200|57.668|38.870|7.392|407.000|317.000|29.448
results/internet_like/graph-100-nomean/csv_output_357/general_study.csv|None|28.731|362.000|33.097|22.259|4.318|408.000|298.000|32.866
results/internet_like/graph-100-nomean/csv_output_3570/general_study.csv|None|44.286|351.200|52.275|36.495|8.379|397.000|293.000|38.910
results/internet_like/graph-100-nomean/csv_output_3571/general_study.csv|None|47.726|363.500|58.041|37.255|7.825|410.000|284.000|45.401
results/internet_like/graph-100-nomean/csv_output_3572/general_study.csv|None|47.361|356.400|56.067|37.951|7.729|396.000|288.000|38.975
results/internet_like/graph-100-nomean/csv_output_3573/general_study.csv|None|46.322|357.500|63.340|34.743|11.310|411.000|295.000|46.856
results/internet_like/graph-100-nomean/csv_output_3574/general_study.csv|None|57.665|374.000|60.707|51.296|3.159|415.000|311.000|38.761
results/internet_like/graph-100-nomean/csv_output_3575/general_study.csv|None|48.901|364.100|53.809|35.873|7.346|398.000|319.000|26.961
results/internet_like/graph-100-nomean/csv_output_3576/general_study.csv|None|41.011|351.000|51.813|33.413|7.627|404.000|284.000|41.921
results/internet_like/graph-100-nomean/csv_output_3577/general_study.csv|None|59.899|367.700|64.307|41.444|6.595|412.000|310.000|35.788
results/internet_like/graph-100-nomean/csv_output_3578/general_study.csv|None|52.191|363.000|62.482|35.075|8.681|404.000|304.000|38.846
results/internet_like/graph-100-nomean/csv_output_3579/general_study.csv|None|48.962|359.800|59.501|35.913|9.347|407.000|294.000|38.621
results/internet_like/graph-100-nomean/csv_output_358/general_study.csv|None|28.765|362.500|34.632|23.402|4.316|385.000|308.000|30.949
results/internet_like/graph-100-nomean/csv_output_3580/general_study.csv|None|58.951|373.200|66.859|45.194|7.373|406.000|316.000|28.230
results/internet_like/graph-100-nomean/csv_output_3581/general_study.csv|None|50.263|364.800|56.521|30.825|8.407|392.000|318.000|27.232
results/internet_like/graph-100-nomean/csv_output_3582/general_study.csv|None|46.783|348.900|57.498|33.386|8.918|380.000|289.000|35.498
results/internet_like/graph-100-nomean/csv_output_3583/general_study.csv|None|51.327|368.900|61.843|40.884|8.671|422.000|299.000|43.085
results/internet_like/graph-100-nomean/csv_output_3584/general_study.csv|None|46.998|364.800|54.417|37.946|7.510|417.000|286.000|50.758
results/internet_like/graph-100-nomean/csv_output_3585/general_study.csv|None|52.799|366.900|55.554|45.724|3.822|401.000|301.000|34.221
results/internet_like/graph-100-nomean/csv_output_3586/general_study.csv|None|50.220|373.800|53.530|44.537|2.763|418.000|308.000|41.201
results/internet_like/graph-100-nomean/csv_output_3587/general_study.csv|None|41.848|345.900|46.061|36.926|6.640|385.000|285.000|38.708
results/internet_like/graph-100-nomean/csv_output_3588/general_study.csv|None|45.642|361.000|54.709|36.120|7.746|400.000|301.000|34.493
results/internet_like/graph-100-nomean/csv_output_3589/general_study.csv|None|48.562|357.600|57.075|37.110|9.584|411.000|298.000|37.644
results/internet_like/graph-100-nomean/csv_output_359/general_study.csv|None|29.292|364.400|33.152|22.095|3.712|406.000|319.000|34.159
results/internet_like/graph-100-nomean/csv_output_3590/general_study.csv|None|41.108|347.300|48.773|33.578|7.178|377.000|294.000|30.744
results/internet_like/graph-100-nomean/csv_output_3591/general_study.csv|None|41.608|359.800|49.865|36.078|4.965|402.000|294.000|37.314
results/internet_like/graph-100-nomean/csv_output_3592/general_study.csv|None|52.819|361.000|59.270|33.243|7.473|414.000|310.000|43.511
results/internet_like/graph-100-nomean/csv_output_3593/general_study.csv|None|45.260|346.300|56.723|33.938|7.376|383.000|291.000|36.119
results/internet_like/graph-100-nomean/csv_output_3594/general_study.csv|None|53.839|362.600|63.620|36.651|9.035|402.000|319.000|39.714
results/internet_like/graph-100-nomean/csv_output_3595/general_study.csv|None|61.026|378.100|66.634|54.323|4.348|409.000|316.000|36.888
results/internet_like/graph-100-nomean/csv_output_3596/general_study.csv|None|50.561|360.700|63.302|36.617|10.380|387.000|307.000|31.119
results/internet_like/graph-100-nomean/csv_output_3597/general_study.csv|None|39.975|352.800|50.963|31.840|7.135|401.000|291.000|38.021
results/internet_like/graph-100-nomean/csv_output_3598/general_study.csv|None|53.305|361.500|60.867|39.984|7.792|409.000|290.000|41.974
results/internet_like/graph-100-nomean/csv_output_3599/general_study.csv|None|43.869|361.100|58.708|33.630|9.406|417.000|283.000|49.223
results/internet_like/graph-100-nomean/csv_output_36/general_study.csv|None|28.934|365.400|33.149|20.358|4.096|400.000|306.000|37.154
results/internet_like/graph-100-nomean/csv_output_360/general_study.csv|None|27.380|349.800|31.482|20.211|3.930|404.000|288.000|40.197
results/internet_like/graph-100-nomean/csv_output_3600/general_study.csv|None|55.021|380.000|59.053|39.939|6.009|449.000|303.000|49.673
results/internet_like/graph-100-nomean/csv_output_3601/general_study.csv|None|59.496|367.000|63.139|52.947|2.950|412.000|303.000|38.974
results/internet_like/graph-100-nomean/csv_output_3602/general_study.csv|None|62.805|356.700|69.986|43.421|8.024|392.000|304.000|33.678
results/internet_like/graph-100-nomean/csv_output_3603/general_study.csv|None|57.880|365.700|66.297|42.495|9.545|409.000|299.000|40.115
results/internet_like/graph-100-nomean/csv_output_3604/general_study.csv|None|48.366|350.200|63.798|37.491|8.817|377.000|314.000|28.892
results/internet_like/graph-100-nomean/csv_output_3605/general_study.csv|None|54.396|369.500|54.711|50.703|4.704|424.000|301.000|40.636
results/internet_like/graph-100-nomean/csv_output_3606/general_study.csv|None|40.992|349.600|43.183|37.524|2.630|399.000|286.000|39.985
results/internet_like/graph-100-nomean/csv_output_3607/general_study.csv|None|65.804|362.800|69.529|58.125|4.170|399.000|302.000|34.905
results/internet_like/graph-100-nomean/csv_output_3608/general_study.csv|None|47.983|348.300|58.731|39.768|7.301|376.000|287.000|35.327
results/internet_like/graph-100-nomean/csv_output_3609/general_study.csv|None|41.440|353.400|42.393|36.215|3.995|400.000|301.000|35.699
results/internet_like/graph-100-nomean/csv_output_361/general_study.csv|None|25.830|355.100|28.797|22.172|2.040|390.000|298.000|34.189
results/internet_like/graph-100-nomean/csv_output_3610/general_study.csv|None|55.105|362.000|64.439|38.075|10.845|418.000|285.000|46.765
results/internet_like/graph-100-nomean/csv_output_3611/general_study.csv|None|54.198|356.500|59.293|41.096|7.220|395.000|314.000|33.082
results/internet_like/graph-100-nomean/csv_output_3612/general_study.csv|None|61.532|369.700|68.031|47.530|6.536|409.000|318.000|32.289
results/internet_like/graph-100-nomean/csv_output_3613/general_study.csv|None|44.633|350.600|53.037|38.909|4.898|389.000|296.000|32.147
results/internet_like/graph-100-nomean/csv_output_3614/general_study.csv|None|46.976|353.700|61.527|38.568|8.936|387.000|300.000|33.755
results/internet_like/graph-100-nomean/csv_output_3615/general_study.csv|None|58.206|369.400|65.208|40.293|7.742|412.000|303.000|41.331
results/internet_like/graph-100-nomean/csv_output_3616/general_study.csv|None|54.339|354.000|69.424|40.392|11.016|404.000|284.000|42.605
results/internet_like/graph-100-nomean/csv_output_3617/general_study.csv|None|50.181|355.200|69.735|42.072|11.011|399.000|290.000|40.541
results/internet_like/graph-100-nomean/csv_output_3618/general_study.csv|None|49.290|360.900|54.542|40.499|7.380|415.000|292.000|45.437
results/internet_like/graph-100-nomean/csv_output_3619/general_study.csv|None|47.772|346.900|57.422|40.535|6.530|380.000|289.000|39.280
results/internet_like/graph-100-nomean/csv_output_362/general_study.csv|None|26.830|354.000|31.221|23.332|2.826|397.000|306.000|36.343
results/internet_like/graph-100-nomean/csv_output_3620/general_study.csv|None|46.867|348.600|55.597|37.964|8.385|412.000|290.000|43.809
results/internet_like/graph-100-nomean/csv_output_3621/general_study.csv|None|63.925|368.700|73.740|41.894|11.283|401.000|308.000|34.601
results/internet_like/graph-100-nomean/csv_output_3622/general_study.csv|None|59.428|381.500|67.001|38.959|8.410|420.000|329.000|45.844
results/internet_like/graph-100-nomean/csv_output_3623/general_study.csv|None|54.402|361.800|66.786|36.643|11.175|402.000|301.000|38.115
results/internet_like/graph-100-nomean/csv_output_3624/general_study.csv|None|49.769|359.400|63.336|35.364|11.883|425.000|288.000|46.868
results/internet_like/graph-100-nomean/csv_output_3625/general_study.csv|None|67.460|376.800|69.988|60.535|3.559|437.000|303.000|47.743
results/internet_like/graph-100-nomean/csv_output_3626/general_study.csv|None|51.836|356.400|62.962|38.615|9.759|395.000|289.000|34.783
results/internet_like/graph-100-nomean/csv_output_3627/general_study.csv|None|49.127|360.500|62.199|37.614|9.421|411.000|292.000|42.627
results/internet_like/graph-100-nomean/csv_output_3628/general_study.csv|None|45.635|354.300|48.900|36.021|6.952|406.000|288.000|44.726
results/internet_like/graph-100-nomean/csv_output_3629/general_study.csv|None|60.104|376.700|68.084|51.184|7.090|413.000|315.000|48.920
results/internet_like/graph-100-nomean/csv_output_363/general_study.csv|None|33.378|377.700|35.295|29.692|1.659|415.000|335.000|32.613
results/internet_like/graph-100-nomean/csv_output_3630/general_study.csv|None|63.594|389.000|68.086|53.431|6.886|452.000|305.000|55.758
results/internet_like/graph-100-nomean/csv_output_3631/general_study.csv|None|57.274|366.500|60.145|49.353|3.354|392.000|300.000|34.106
results/internet_like/graph-100-nomean/csv_output_3632/general_study.csv|None|58.944|362.500|68.344|43.886|8.486|400.000|299.000|41.215
results/internet_like/graph-100-nomean/csv_output_3633/general_study.csv|None|63.170|373.700|70.364|49.420|6.615|435.000|301.000|45.277
results/internet_like/graph-100-nomean/csv_output_3634/general_study.csv|None|62.161|366.500|73.457|42.843|12.660|411.000|315.000|46.425
results/internet_like/graph-100-nomean/csv_output_3635/general_study.csv|None|50.593|357.400|61.553|39.830|10.262|413.000|285.000|52.953
results/internet_like/graph-100-nomean/csv_output_3636/general_study.csv|None|60.400|369.000|65.484|53.240|4.449|405.000|307.000|33.553
results/internet_like/graph-100-nomean/csv_output_3637/general_study.csv|None|54.728|356.100|65.596|40.558|9.664|393.000|291.000|34.910
results/internet_like/graph-100-nomean/csv_output_3638/general_study.csv|None|65.076|365.300|73.731|47.817|9.110|417.000|306.000|38.484
results/internet_like/graph-100-nomean/csv_output_3639/general_study.csv|None|44.857|358.300|50.395|38.327|4.580|410.000|294.000|41.945
results/internet_like/graph-100-nomean/csv_output_364/general_study.csv|None|28.202|365.100|32.470|22.327|4.107|414.000|308.000|37.996
results/internet_like/graph-100-nomean/csv_output_3640/general_study.csv|None|50.984|361.700|60.536|37.541|9.447|406.000|286.000|45.220
results/internet_like/graph-100-nomean/csv_output_3641/general_study.csv|None|60.385|363.500|65.599|48.229|6.259|394.000|300.000|32.641
results/internet_like/graph-100-nomean/csv_output_3642/general_study.csv|None|50.285|359.800|57.952|34.586|8.739|403.000|311.000|31.981
results/internet_like/graph-100-nomean/csv_output_3643/general_study.csv|None|65.134|374.000|70.591|43.627|8.384|405.000|305.000|41.359
results/internet_like/graph-100-nomean/csv_output_3644/general_study.csv|None|44.150|349.500|50.082|39.352|5.659|413.000|285.000|45.480
results/internet_like/graph-100-nomean/csv_output_3645/general_study.csv|None|55.790|362.400|62.489|43.115|7.002|391.000|304.000|32.156
results/internet_like/graph-100-nomean/csv_output_3646/general_study.csv|None|61.507|378.500|66.861|54.310|4.714|441.000|303.000|53.151
results/internet_like/graph-100-nomean/csv_output_3647/general_study.csv|None|46.136|351.600|62.441|36.905|10.122|397.000|289.000|40.000
results/internet_like/graph-100-nomean/csv_output_3648/general_study.csv|None|58.140|359.900|65.531|36.650|8.154|411.000|307.000|40.345
results/internet_like/graph-100-nomean/csv_output_3649/general_study.csv|None|46.158|347.800|61.510|35.967|10.762|385.000|287.000|44.819
results/internet_like/graph-100-nomean/csv_output_365/general_study.csv|None|29.223|376.200|33.042|20.068|5.058|414.000|314.000|40.894
results/internet_like/graph-100-nomean/csv_output_3650/general_study.csv|None|59.970|365.800|66.518|38.869|10.279|400.000|306.000|34.099
results/internet_like/graph-100-nomean/csv_output_3651/general_study.csv|None|57.226|360.500|65.273|40.867|10.170|394.000|313.000|31.932
results/internet_like/graph-100-nomean/csv_output_3652/general_study.csv|None|58.599|364.300|66.838|43.803|8.240|404.000|298.000|45.447
results/internet_like/graph-100-nomean/csv_output_3653/general_study.csv|None|59.384|361.600|70.891|41.332|9.560|402.000|292.000|38.766
results/internet_like/graph-100-nomean/csv_output_3654/general_study.csv|None|55.093|377.000|62.402|45.062|6.713|404.000|322.000|44.686
results/internet_like/graph-100-nomean/csv_output_3655/general_study.csv|None|51.777|360.800|64.229|39.074|9.398|413.000|293.000|44.917
results/internet_like/graph-100-nomean/csv_output_3656/general_study.csv|None|49.340|343.800|65.870|40.904|11.170|399.000|286.000|37.595
results/internet_like/graph-100-nomean/csv_output_3657/general_study.csv|None|48.226|363.500|54.460|42.201|6.120|423.000|289.000|44.738
results/internet_like/graph-100-nomean/csv_output_3658/general_study.csv|None|60.538|376.400|69.933|48.626|9.454|419.000|299.000|48.545
results/internet_like/graph-100-nomean/csv_output_3659/general_study.csv|None|50.007|364.300|65.541|37.257|11.229|406.000|298.000|49.167
results/internet_like/graph-100-nomean/csv_output_366/general_study.csv|None|30.076|370.100|31.320|28.005|1.656|408.000|321.000|27.912
results/internet_like/graph-100-nomean/csv_output_3660/general_study.csv|None|54.858|355.700|68.311|40.881|9.641|408.000|285.000|41.311
results/internet_like/graph-100-nomean/csv_output_3661/general_study.csv|None|51.007|366.600|60.348|41.068|7.805|410.000|299.000|41.200
results/internet_like/graph-100-nomean/csv_output_3662/general_study.csv|None|50.248|355.600|64.844|39.740|10.028|426.000|286.000|49.484
results/internet_like/graph-100-nomean/csv_output_3663/general_study.csv|None|45.558|354.200|58.945|36.811|8.028|396.000|286.000|42.764
results/internet_like/graph-100-nomean/csv_output_3664/general_study.csv|None|51.647|361.000|60.181|43.715|7.124|423.000|300.000|44.197
results/internet_like/graph-100-nomean/csv_output_3665/general_study.csv|None|53.825|351.000|59.931|42.236|7.563|404.000|299.000|37.810
results/internet_like/graph-100-nomean/csv_output_3666/general_study.csv|None|54.366|355.600|66.932|40.228|9.551|404.000|286.000|39.383
results/internet_like/graph-100-nomean/csv_output_3667/general_study.csv|None|60.376|361.200|67.297|36.604|10.427|399.000|304.000|35.768
results/internet_like/graph-100-nomean/csv_output_3668/general_study.csv|None|65.163|365.600|68.165|57.319|3.983|403.000|318.000|28.296
results/internet_like/graph-100-nomean/csv_output_3669/general_study.csv|None|50.201|342.900|61.206|38.716|10.373|376.000|283.000|39.285
results/internet_like/graph-100-nomean/csv_output_367/general_study.csv|None|27.924|368.000|33.327|23.744|3.942|407.000|293.000|36.180
results/internet_like/graph-100-nomean/csv_output_3670/general_study.csv|None|54.211|358.800|65.233|40.929|11.705|433.000|288.000|49.821
results/internet_like/graph-100-nomean/csv_output_3671/general_study.csv|None|50.980|370.500|62.480|37.391|10.834|418.000|293.000|45.802
results/internet_like/graph-100-nomean/csv_output_3672/general_study.csv|None|56.072|358.600|71.447|43.717|9.611|424.000|286.000|47.479
results/internet_like/graph-100-nomean/csv_output_3673/general_study.csv|None|65.486|369.300|68.681|58.768|3.239|413.000|306.000|36.114
results/internet_like/graph-100-nomean/csv_output_3674/general_study.csv|None|56.840|351.100|64.645|39.158|9.954|404.000|288.000|39.763
results/internet_like/graph-100-nomean/csv_output_3675/general_study.csv|None|54.297|351.100|66.618|41.653|11.272|410.000|286.000|43.549
results/internet_like/graph-100-nomean/csv_output_3676/general_study.csv|None|61.096|372.600|66.623|43.733|7.830|412.000|318.000|31.248
results/internet_like/graph-100-nomean/csv_output_3677/general_study.csv|None|53.562|376.100|60.393|41.444|6.595|404.000|332.000|30.801
results/internet_like/graph-100-nomean/csv_output_3678/general_study.csv|None|55.984|371.200|68.614|38.358|10.618|421.000|316.000|41.410
results/internet_like/graph-100-nomean/csv_output_3679/general_study.csv|None|61.329|373.600|68.780|41.614|8.613|436.000|306.000|45.085
results/internet_like/graph-100-nomean/csv_output_368/general_study.csv|None|27.108|358.200|31.153|23.737|3.492|403.000|308.000|31.160
results/internet_like/graph-100-nomean/csv_output_3680/general_study.csv|None|62.938|375.000|65.573|54.161|5.289|408.000|314.000|33.740
results/internet_like/graph-100-nomean/csv_output_3681/general_study.csv|None|66.433|372.300|70.978|58.011|4.154|413.000|305.000|35.185
results/internet_like/graph-100-nomean/csv_output_3682/general_study.csv|None|52.465|350.700|69.944|40.596|11.299|401.000|295.000|36.241
results/internet_like/graph-100-nomean/csv_output_3683/general_study.csv|None|41.514|351.600|41.072|37.941|7.329|413.000|285.000|41.974
results/internet_like/graph-100-nomean/csv_output_3684/general_study.csv|None|52.235|367.800|62.411|43.913|7.945|414.000|313.000|37.172
results/internet_like/graph-100-nomean/csv_output_3685/general_study.csv|None|64.786|378.500|70.473|49.557|7.259|416.000|307.000|45.745
results/internet_like/graph-100-nomean/csv_output_3686/general_study.csv|None|59.327|383.000|65.766|49.706|5.176|427.000|316.000|40.785
results/internet_like/graph-100-nomean/csv_output_3687/general_study.csv|None|54.076|357.600|58.759|41.661|6.169|397.000|294.000|41.015
results/internet_like/graph-100-nomean/csv_output_3688/general_study.csv|None|67.546|372.400|69.997|56.625|12.427|406.000|308.000|45.454
results/internet_like/graph-100-nomean/csv_output_3689/general_study.csv|None|54.839|365.600|64.812|38.999|9.499|419.000|289.000|43.161
results/internet_like/graph-100-nomean/csv_output_369/general_study.csv|None|26.346|361.400|30.922|19.484|4.201|414.000|291.000|44.232
results/internet_like/graph-100-nomean/csv_output_3690/general_study.csv|None|47.122|349.300|59.835|36.086|9.897|398.000|285.000|37.186
results/internet_like/graph-100-nomean/csv_output_3691/general_study.csv|None|52.365|354.200|59.877|38.127|7.440|393.000|301.000|37.862
results/internet_like/graph-100-nomean/csv_output_3692/general_study.csv|None|53.171|367.100|58.682|46.800|4.665|427.000|304.000|40.688
results/internet_like/graph-100-nomean/csv_output_3693/general_study.csv|None|60.146|371.800|70.096|49.867|7.899|429.000|300.000|45.184
results/internet_like/graph-100-nomean/csv_output_3694/general_study.csv|None|53.495|361.400|63.052|36.734|10.107|414.000|289.000|44.164
results/internet_like/graph-100-nomean/csv_output_3695/general_study.csv|None|61.797|375.500|66.700|42.041|7.195|408.000|303.000|42.389
results/internet_like/graph-100-nomean/csv_output_3696/general_study.csv|None|48.087|352.800|62.306|41.632|9.188|398.000|286.000|38.306
results/internet_like/graph-100-nomean/csv_output_3697/general_study.csv|None|53.409|360.200|58.251|41.600|6.796|404.000|290.000|41.289
results/internet_like/graph-100-nomean/csv_output_3698/general_study.csv|None|55.057|360.000|69.840|38.224|12.915|414.000|285.000|48.646
results/internet_like/graph-100-nomean/csv_output_3699/general_study.csv|None|64.985|374.900|70.804|49.980|6.222|430.000|302.000|45.975
results/internet_like/graph-100-nomean/csv_output_37/general_study.csv|None|26.870|360.500|32.783|20.040|4.374|411.000|307.000|36.407
results/internet_like/graph-100-nomean/csv_output_370/general_study.csv|None|30.148|361.000|33.314|26.699|2.195|391.000|296.000|34.511
results/internet_like/graph-100-nomean/csv_output_3700/general_study.csv|None|49.823|352.100|54.113|42.067|4.754|386.000|298.000|32.089
results/internet_like/graph-100-nomean/csv_output_3701/general_study.csv|None|29.367|357.000|36.830|22.118|5.563|414.000|297.000|41.718
results/internet_like/graph-100-nomean/csv_output_3702/general_study.csv|None|30.265|348.200|38.535|23.566|5.379|402.000|298.000|37.464
results/internet_like/graph-100-nomean/csv_output_3703/general_study.csv|None|30.156|356.800|36.394|22.392|5.218|407.000|285.000|42.846
results/internet_like/graph-100-nomean/csv_output_3704/general_study.csv|None|29.064|365.400|34.672|24.509|4.625|413.000|296.000|44.080
results/internet_like/graph-100-nomean/csv_output_3705/general_study.csv|None|31.139|363.400|34.407|25.938|3.905|396.000|302.000|34.253
results/internet_like/graph-100-nomean/csv_output_3706/general_study.csv|None|29.627|367.900|33.147|22.318|4.857|413.000|302.000|43.212
results/internet_like/graph-100-nomean/csv_output_3707/general_study.csv|None|30.471|362.700|37.089|23.707|5.844|419.000|286.000|49.560
results/internet_like/graph-100-nomean/csv_output_3708/general_study.csv|None|35.519|369.600|37.421|26.523|3.376|408.000|295.000|40.886
results/internet_like/graph-100-nomean/csv_output_3709/general_study.csv|None|36.256|368.900|40.448|31.869|2.974|401.000|309.000|31.706
results/internet_like/graph-100-nomean/csv_output_371/general_study.csv|None|27.390|361.100|32.131|23.198|3.829|403.000|296.000|34.151
results/internet_like/graph-100-nomean/csv_output_3710/general_study.csv|None|27.486|353.000|34.589|24.596|4.474|401.000|289.000|35.449
results/internet_like/graph-100-nomean/csv_output_3711/general_study.csv|None|33.482|362.200|38.059|26.491|3.745|400.000|299.000|34.484
results/internet_like/graph-100-nomean/csv_output_3712/general_study.csv|None|27.846|355.900|33.735|23.282|4.489|421.000|287.000|47.853
results/internet_like/graph-100-nomean/csv_output_3713/general_study.csv|None|28.179|359.900|33.274|25.930|3.729|410.000|300.000|37.806
results/internet_like/graph-100-nomean/csv_output_3714/general_study.csv|None|31.643|367.300|34.939|27.905|2.340|413.000|335.000|27.041
results/internet_like/graph-100-nomean/csv_output_3715/general_study.csv|None|28.032|353.200|31.559|23.362|2.613|398.000|290.000|41.381
results/internet_like/graph-100-nomean/csv_output_3716/general_study.csv|None|28.034|359.300|31.733|23.573|4.151|399.000|299.000|35.676
results/internet_like/graph-100-nomean/csv_output_3717/general_study.csv|None|30.173|362.100|34.545|23.681|3.760|401.000|310.000|32.362
results/internet_like/graph-100-nomean/csv_output_3718/general_study.csv|None|32.573|361.300|36.142|25.476|3.628|398.000|305.000|30.269
results/internet_like/graph-100-nomean/csv_output_3719/general_study.csv|None|32.815|376.700|36.891|28.819|3.803|404.000|330.000|26.702
results/internet_like/graph-100-nomean/csv_output_372/general_study.csv|None|28.001|363.200|31.335|21.501|4.330|409.000|306.000|39.397
results/internet_like/graph-100-nomean/csv_output_3720/general_study.csv|None|30.240|358.700|33.989|25.782|2.858|410.000|298.000|40.795
results/internet_like/graph-100-nomean/csv_output_3721/general_study.csv|None|33.403|351.500|37.448|25.749|4.726|409.000|283.000|42.674
results/internet_like/graph-100-nomean/csv_output_3722/general_study.csv|None|30.608|356.100|36.114|24.079|4.889|405.000|293.000|39.498
results/internet_like/graph-100-nomean/csv_output_3723/general_study.csv|None|29.634|347.300|34.643|24.970|4.055|393.000|293.000|35.811
results/internet_like/graph-100-nomean/csv_output_3724/general_study.csv|None|26.223|349.200|32.392|22.253|3.263|389.000|298.000|36.351
results/internet_like/graph-100-nomean/csv_output_3725/general_study.csv|None|34.164|377.700|39.051|27.524|4.817|437.000|300.000|57.779
results/internet_like/graph-100-nomean/csv_output_3726/general_study.csv|None|28.493|365.900|32.274|23.658|3.046|394.000|300.000|41.266
results/internet_like/graph-100-nomean/csv_output_3727/general_study.csv|None|30.919|360.500|33.025|24.663|2.348|398.000|307.000|33.386
results/internet_like/graph-100-nomean/csv_output_3728/general_study.csv|None|26.645|351.300|33.658|20.767|4.385|387.000|286.000|39.596
results/internet_like/graph-100-nomean/csv_output_3729/general_study.csv|None|31.452|366.300|34.177|26.345|3.124|415.000|319.000|33.178
results/internet_like/graph-100-nomean/csv_output_373/general_study.csv|None|27.173|354.100|33.178|19.421|5.431|408.000|296.000|36.104
results/internet_like/graph-100-nomean/csv_output_3730/general_study.csv|None|26.639|353.900|32.361|21.763|3.836|403.000|294.000|39.470
results/internet_like/graph-100-nomean/csv_output_3731/general_study.csv|None|29.415|357.500|33.498|24.587|3.386|384.000|297.000|32.166
results/internet_like/graph-100-nomean/csv_output_3732/general_study.csv|None|30.628|361.900|34.766|24.634|3.752|395.000|315.000|27.657
results/internet_like/graph-100-nomean/csv_output_3733/general_study.csv|None|29.415|350.700|31.268|24.315|3.096|401.000|284.000|40.551
results/internet_like/graph-100-nomean/csv_output_3734/general_study.csv|None|26.438|349.000|32.159|22.852|3.667|401.000|283.000|40.383
results/internet_like/graph-100-nomean/csv_output_3735/general_study.csv|None|26.940|366.200|30.905|22.488|3.175|421.000|301.000|44.465
results/internet_like/graph-100-nomean/csv_output_3736/general_study.csv|None|28.251|354.800|34.927|22.286|4.735|404.000|306.000|40.370
results/internet_like/graph-100-nomean/csv_output_3737/general_study.csv|None|31.079|355.300|36.741|23.322|4.738|389.000|301.000|41.297
results/internet_like/graph-100-nomean/csv_output_3738/general_study.csv|None|30.346|356.700|32.996|23.465|3.183|398.000|297.000|38.766
results/internet_like/graph-100-nomean/csv_output_3739/general_study.csv|None|31.030|366.700|40.040|24.549|5.990|409.000|317.000|36.889
results/internet_like/graph-100-nomean/csv_output_374/general_study.csv|None|30.512|375.200|32.632|26.585|2.132|402.000|322.000|28.944
results/internet_like/graph-100-nomean/csv_output_3740/general_study.csv|None|31.378|366.900|33.701|27.962|3.078|417.000|297.000|42.817
results/internet_like/graph-100-nomean/csv_output_3741/general_study.csv|None|29.636|354.200|34.768|23.985|4.502|407.000|285.000|46.273
results/internet_like/graph-100-nomean/csv_output_3742/general_study.csv|None|30.307|357.400|36.522|24.442|4.140|389.000|290.000|34.877
results/internet_like/graph-100-nomean/csv_output_3743/general_study.csv|None|29.869|355.800|37.547|22.625|6.203|413.000|298.000|40.283
results/internet_like/graph-100-nomean/csv_output_3744/general_study.csv|None|27.033|354.300|33.653|23.096|4.067|409.000|288.000|39.200
results/internet_like/graph-100-nomean/csv_output_3745/general_study.csv|None|29.249|363.500|34.116|21.766|4.433|424.000|302.000|42.100
results/internet_like/graph-100-nomean/csv_output_3746/general_study.csv|None|28.857|357.000|37.080|22.193|5.659|411.000|284.000|46.770
results/internet_like/graph-100-nomean/csv_output_3747/general_study.csv|None|32.420|370.200|35.356|26.168|3.256|406.000|311.000|34.461
results/internet_like/graph-100-nomean/csv_output_3748/general_study.csv|None|31.995|359.900|36.655|25.122|3.929|412.000|284.000|42.763
results/internet_like/graph-100-nomean/csv_output_3749/general_study.csv|None|33.114|366.200|35.951|29.009|2.462|390.000|317.000|28.923
results/internet_like/graph-100-nomean/csv_output_375/general_study.csv|None|26.272|351.400|30.736|20.831|3.935|401.000|295.000|41.466
results/internet_like/graph-100-nomean/csv_output_3750/general_study.csv|None|26.917|359.400|27.517|24.261|3.015|416.000|291.000|45.359
results/internet_like/graph-100-nomean/csv_output_3751/general_study.csv|None|26.735|351.400|29.473|23.648|2.254|383.000|296.000|34.814
