id|mrai|avg_time|avg_msg
results/internet_like/graph-100-nomean/csv_output_3854/general_study.csv|None|73.7828|327.909
results/internet_like/graph-100-nomean/csv_output_3855/general_study.csv|None|92.2505|325.273
results/internet_like/graph-100-nomean/csv_output_3856/general_study.csv|None|79.5263|324.636
results/internet_like/graph-100-nomean/csv_output_3857/general_study.csv|None|96.0519|331.727
results/internet_like/graph-100-nomean/csv_output_3858/general_study.csv|None|86.487|335.818
results/internet_like/graph-100-nomean/csv_output_3859/general_study.csv|None|74.8551|320.818
results/internet_like/graph-100-nomean/csv_output_386/general_study.csv|None|27.0418|335.909
results/internet_like/graph-100-nomean/csv_output_3860/general_study.csv|None|97.3041|335.636
results/internet_like/graph-100-nomean/csv_output_3861/general_study.csv|None|77.3971|329.727
results/internet_like/graph-100-nomean/csv_output_3862/general_study.csv|None|67.398|327.455
results/internet_like/graph-100-nomean/csv_output_3863/general_study.csv|None|67.6385|321.182
results/internet_like/graph-100-nomean/csv_output_3864/general_study.csv|None|84.5545|337.636
results/internet_like/graph-100-nomean/csv_output_3865/general_study.csv|None|92.2744|334.273
results/internet_like/graph-100-nomean/csv_output_3866/general_study.csv|None|76.924|316.909
results/internet_like/graph-100-nomean/csv_output_3867/general_study.csv|None|95.3679|340.545
results/internet_like/graph-100-nomean/csv_output_3868/general_study.csv|None|72.2616|324.455
results/internet_like/graph-100-nomean/csv_output_3869/general_study.csv|None|73.2865|324.909
results/internet_like/graph-100-nomean/csv_output_387/general_study.csv|None|22.2165|325.909
results/internet_like/graph-100-nomean/csv_output_3870/general_study.csv|None|75.0273|328.455
results/internet_like/graph-100-nomean/csv_output_3871/general_study.csv|None|65.5755|313.455
results/internet_like/graph-100-nomean/csv_output_3872/general_study.csv|None|71.5661|327
results/internet_like/graph-100-nomean/csv_output_3873/general_study.csv|None|93.8662|347.182
results/internet_like/graph-100-nomean/csv_output_3874/general_study.csv|None|88.7989|343.818
results/internet_like/graph-100-nomean/csv_output_3875/general_study.csv|None|83.5561|335.455
results/internet_like/graph-100-nomean/csv_output_3876/general_study.csv|None|85.2615|337.727
results/internet_like/graph-100-nomean/csv_output_3877/general_study.csv|None|73.9266|332.727
results/internet_like/graph-100-nomean/csv_output_3878/general_study.csv|None|74.74|324.727
results/internet_like/graph-100-nomean/csv_output_3879/general_study.csv|None|72.8965|330.636
results/internet_like/graph-100-nomean/csv_output_388/general_study.csv|None|28.0453|345.727
results/internet_like/graph-100-nomean/csv_output_3880/general_study.csv|None|87.8631|341.727
results/internet_like/graph-100-nomean/csv_output_3881/general_study.csv|None|75.2566|331.455
results/internet_like/graph-100-nomean/csv_output_3882/general_study.csv|None|93.2201|333
results/internet_like/graph-100-nomean/csv_output_3883/general_study.csv|None|86.1943|331.091
results/internet_like/graph-100-nomean/csv_output_3884/general_study.csv|None|94.0552|341.091
results/internet_like/graph-100-nomean/csv_output_3885/general_study.csv|None|72.1088|327.182
results/internet_like/graph-100-nomean/csv_output_3886/general_study.csv|None|88.7527|331
results/internet_like/graph-100-nomean/csv_output_3887/general_study.csv|None|76.7589|326.727
results/internet_like/graph-100-nomean/csv_output_3888/general_study.csv|None|71.9576|323.818
results/internet_like/graph-100-nomean/csv_output_3889/general_study.csv|None|88.4278|334.545
results/internet_like/graph-100-nomean/csv_output_389/general_study.csv|None|22.3304|325
results/internet_like/graph-100-nomean/csv_output_3890/general_study.csv|None|99.6265|337.091
results/internet_like/graph-100-nomean/csv_output_3891/general_study.csv|None|85.0497|334.636
results/internet_like/graph-100-nomean/csv_output_3892/general_study.csv|None|94.05|334.545
results/internet_like/graph-100-nomean/csv_output_3893/general_study.csv|None|80.9844|326.182
results/internet_like/graph-100-nomean/csv_output_3894/general_study.csv|None|101.289|336.727
results/internet_like/graph-100-nomean/csv_output_3895/general_study.csv|None|99.5611|331.091
results/internet_like/graph-100-nomean/csv_output_3896/general_study.csv|None|67.0273|327.273
results/internet_like/graph-100-nomean/csv_output_3897/general_study.csv|None|91.9401|324.545
results/internet_like/graph-100-nomean/csv_output_3898/general_study.csv|None|82.7611|325.091
results/internet_like/graph-100-nomean/csv_output_3899/general_study.csv|None|91.1547|332.455
results/internet_like/graph-100-nomean/csv_output_39/general_study.csv|None|25.9674|326.909
results/internet_like/graph-100-nomean/csv_output_390/general_study.csv|None|28.1341|338.182
results/internet_like/graph-100-nomean/csv_output_3900/general_study.csv|None|93.3074|340.727
results/internet_like/graph-100-nomean/csv_output_3901/general_study.csv|None|45.3976|343.273
results/internet_like/graph-100-nomean/csv_output_3902/general_study.csv|None|47.4791|334.636
results/internet_like/graph-100-nomean/csv_output_3903/general_study.csv|None|38.1128|324.455
results/internet_like/graph-100-nomean/csv_output_3904/general_study.csv|None|44.3613|327.727
results/internet_like/graph-100-nomean/csv_output_3905/general_study.csv|None|36.5459|328.818
results/internet_like/graph-100-nomean/csv_output_3906/general_study.csv|None|43.3582|331.727
results/internet_like/graph-100-nomean/csv_output_3907/general_study.csv|None|44.2642|332.091
results/internet_like/graph-100-nomean/csv_output_3908/general_study.csv|None|43.7622|331.636
results/internet_like/graph-100-nomean/csv_output_3909/general_study.csv|None|43.6481|325.182
results/internet_like/graph-100-nomean/csv_output_391/general_study.csv|None|20.8293|318.909
results/internet_like/graph-100-nomean/csv_output_3910/general_study.csv|None|41.6584|331.091
results/internet_like/graph-100-nomean/csv_output_3911/general_study.csv|None|44.8893|322.909
results/internet_like/graph-100-nomean/csv_output_3912/general_study.csv|None|36.5145|319.909
results/internet_like/graph-100-nomean/csv_output_3913/general_study.csv|None|35.6091|317
results/internet_like/graph-100-nomean/csv_output_3914/general_study.csv|None|37.9572|326.909
results/internet_like/graph-100-nomean/csv_output_3915/general_study.csv|None|41.0028|336.545
results/internet_like/graph-100-nomean/csv_output_3916/general_study.csv|None|37.8625|316.636
results/internet_like/graph-100-nomean/csv_output_3917/general_study.csv|None|35.2221|328.727
results/internet_like/graph-100-nomean/csv_output_3918/general_study.csv|None|37.2358|325.182
results/internet_like/graph-100-nomean/csv_output_3919/general_study.csv|None|46.6954|343.455
results/internet_like/graph-100-nomean/csv_output_392/general_study.csv|None|29.7149|347.091
results/internet_like/graph-100-nomean/csv_output_3920/general_study.csv|None|45.0617|332
results/internet_like/graph-100-nomean/csv_output_3921/general_study.csv|None|41.5104|320.818
results/internet_like/graph-100-nomean/csv_output_3922/general_study.csv|None|39.0344|319.364
results/internet_like/graph-100-nomean/csv_output_3923/general_study.csv|None|46.7469|332.909
results/internet_like/graph-100-nomean/csv_output_3924/general_study.csv|None|37.1383|321.636
results/internet_like/graph-100-nomean/csv_output_3925/general_study.csv|None|47.9675|323.818
results/internet_like/graph-100-nomean/csv_output_3926/general_study.csv|None|45.9502|338.182
results/internet_like/graph-100-nomean/csv_output_3927/general_study.csv|None|44.8268|337.182
results/internet_like/graph-100-nomean/csv_output_3928/general_study.csv|None|48.4405|335.909
results/internet_like/graph-100-nomean/csv_output_3929/general_study.csv|None|42.9577|326.182
results/internet_like/graph-100-nomean/csv_output_393/general_study.csv|None|26.0235|328.455
results/internet_like/graph-100-nomean/csv_output_3930/general_study.csv|None|40.53|325.727
results/internet_like/graph-100-nomean/csv_output_3931/general_study.csv|None|34.0959|320.182
results/internet_like/graph-100-nomean/csv_output_3932/general_study.csv|None|42.6522|338.727
results/internet_like/graph-100-nomean/csv_output_3933/general_study.csv|None|40.9829|323.818
results/internet_like/graph-100-nomean/csv_output_3934/general_study.csv|None|45.9633|332.727
results/internet_like/graph-100-nomean/csv_output_3935/general_study.csv|None|43.8632|334.364
results/internet_like/graph-100-nomean/csv_output_3936/general_study.csv|None|38.3828|319.182
results/internet_like/graph-100-nomean/csv_output_3937/general_study.csv|None|44.1298|332.364
results/internet_like/graph-100-nomean/csv_output_3938/general_study.csv|None|36.4193|331.636
results/internet_like/graph-100-nomean/csv_output_3939/general_study.csv|None|39.3239|320.727
results/internet_like/graph-100-nomean/csv_output_394/general_study.csv|None|27.0751|333.455
results/internet_like/graph-100-nomean/csv_output_3940/general_study.csv|None|35.345|322.545
results/internet_like/graph-100-nomean/csv_output_3941/general_study.csv|None|33.7545|320.636
results/internet_like/graph-100-nomean/csv_output_3942/general_study.csv|None|40.4828|327.727
results/internet_like/graph-100-nomean/csv_output_3943/general_study.csv|None|45.1716|340.727
results/internet_like/graph-100-nomean/csv_output_3944/general_study.csv|None|51.1775|343.636
results/internet_like/graph-100-nomean/csv_output_3945/general_study.csv|None|39.1188|318.182
results/internet_like/graph-100-nomean/csv_output_3946/general_study.csv|None|38.0189|323.364
results/internet_like/graph-100-nomean/csv_output_3947/general_study.csv|None|42.9684|326.636
results/internet_like/graph-100-nomean/csv_output_3948/general_study.csv|None|37.5389|318
results/internet_like/graph-100-nomean/csv_output_3949/general_study.csv|None|41.6125|330.455
results/internet_like/graph-100-nomean/csv_output_395/general_study.csv|None|24.4503|318.909
results/internet_like/graph-100-nomean/csv_output_3950/general_study.csv|None|37.0718|327.636
results/internet_like/graph-100-nomean/csv_output_3951/general_study.csv|None|34.5193|320.727
results/internet_like/graph-100-nomean/csv_output_3952/general_study.csv|None|36.2956|332.818
results/internet_like/graph-100-nomean/csv_output_3953/general_study.csv|None|41.3813|331.545
results/internet_like/graph-100-nomean/csv_output_3954/general_study.csv|None|41.695|324.727
results/internet_like/graph-100-nomean/csv_output_3955/general_study.csv|None|44.0775|334.818
results/internet_like/graph-100-nomean/csv_output_3956/general_study.csv|None|43.2848|338.909
results/internet_like/graph-100-nomean/csv_output_3957/general_study.csv|None|36.7997|332.091
results/internet_like/graph-100-nomean/csv_output_3958/general_study.csv|None|40.6252|324.182
results/internet_like/graph-100-nomean/csv_output_3959/general_study.csv|None|38.7414|335.182
results/internet_like/graph-100-nomean/csv_output_396/general_study.csv|None|23.6424|320.909
results/internet_like/graph-100-nomean/csv_output_3960/general_study.csv|None|35.9725|321
results/internet_like/graph-100-nomean/csv_output_3961/general_study.csv|None|38.9304|314.818
results/internet_like/graph-100-nomean/csv_output_3962/general_study.csv|None|37.6608|318.909
results/internet_like/graph-100-nomean/csv_output_3963/general_study.csv|None|40.8618|325.818
results/internet_like/graph-100-nomean/csv_output_3964/general_study.csv|None|37.5235|321.455
results/internet_like/graph-100-nomean/csv_output_3965/general_study.csv|None|50.1586|333.818
results/internet_like/graph-100-nomean/csv_output_3966/general_study.csv|None|43.4666|322.818
results/internet_like/graph-100-nomean/csv_output_3967/general_study.csv|None|42.1185|338.727
results/internet_like/graph-100-nomean/csv_output_3968/general_study.csv|None|44.9046|330.273
results/internet_like/graph-100-nomean/csv_output_3969/general_study.csv|None|45.9856|327.545
results/internet_like/graph-100-nomean/csv_output_397/general_study.csv|None|21.2517|315.364
results/internet_like/graph-100-nomean/csv_output_3970/general_study.csv|None|37.8381|318.909
results/internet_like/graph-100-nomean/csv_output_3971/general_study.csv|None|47.8814|334.455
results/internet_like/graph-100-nomean/csv_output_3972/general_study.csv|None|46.322|331.909
results/internet_like/graph-100-nomean/csv_output_3973/general_study.csv|None|37.9462|329.091
results/internet_like/graph-100-nomean/csv_output_3974/general_study.csv|None|46.4145|324.273
results/internet_like/graph-100-nomean/csv_output_3975/general_study.csv|None|37.6012|320.818
results/internet_like/graph-100-nomean/csv_output_3976/general_study.csv|None|37.4837|326.364
results/internet_like/graph-100-nomean/csv_output_3977/general_study.csv|None|52.7907|336.364
results/internet_like/graph-100-nomean/csv_output_3978/general_study.csv|None|40.0512|328.818
results/internet_like/graph-100-nomean/csv_output_3979/general_study.csv|None|35.8849|324.273
results/internet_like/graph-100-nomean/csv_output_398/general_study.csv|None|27.2456|329.545
results/internet_like/graph-100-nomean/csv_output_3980/general_study.csv|None|35.3683|312.182
results/internet_like/graph-100-nomean/csv_output_3981/general_study.csv|None|47.1007|332.364
results/internet_like/graph-100-nomean/csv_output_3982/general_study.csv|None|46.2044|339.091
results/internet_like/graph-100-nomean/csv_output_3983/general_study.csv|None|49.0198|338.091
results/internet_like/graph-100-nomean/csv_output_3984/general_study.csv|None|40.172|322.182
results/internet_like/graph-100-nomean/csv_output_3985/general_study.csv|None|41.328|337.455
results/internet_like/graph-100-nomean/csv_output_3986/general_study.csv|None|35.5329|326.455
results/internet_like/graph-100-nomean/csv_output_3987/general_study.csv|None|41.7755|332.091
results/internet_like/graph-100-nomean/csv_output_3988/general_study.csv|None|39.8442|328.636
results/internet_like/graph-100-nomean/csv_output_3989/general_study.csv|None|41.6687|329.091
results/internet_like/graph-100-nomean/csv_output_399/general_study.csv|None|24.8867|322.455
results/internet_like/graph-100-nomean/csv_output_3990/general_study.csv|None|44.7414|333.545
results/internet_like/graph-100-nomean/csv_output_3991/general_study.csv|None|39.507|320.545
results/internet_like/graph-100-nomean/csv_output_3992/general_study.csv|None|38.816|327.455
results/internet_like/graph-100-nomean/csv_output_3993/general_study.csv|None|41.9693|326.364
results/internet_like/graph-100-nomean/csv_output_3994/general_study.csv|None|39.3975|334.273
results/internet_like/graph-100-nomean/csv_output_3995/general_study.csv|None|46.4221|335.455
results/internet_like/graph-100-nomean/csv_output_3996/general_study.csv|None|39.1104|329.818
results/internet_like/graph-100-nomean/csv_output_3997/general_study.csv|None|44.692|330.455
results/internet_like/graph-100-nomean/csv_output_3998/general_study.csv|None|36.5533|319.364
results/internet_like/graph-100-nomean/csv_output_3999/general_study.csv|None|47.1632|336
results/internet_like/graph-100-nomean/csv_output_4/general_study.csv|None|23.4179|317.455
results/internet_like/graph-100-nomean/csv_output_40/general_study.csv|None|25.9761|329.727
results/internet_like/graph-100-nomean/csv_output_400/general_study.csv|None|27.8649|332.909
results/internet_like/graph-100-nomean/csv_output_4000/general_study.csv|None|50.6815|338.091
results/internet_like/graph-100-nomean/csv_output_4001/general_study.csv|None|63.5799|324.545
results/internet_like/graph-100-nomean/csv_output_4002/general_study.csv|None|66.8754|325.455
results/internet_like/graph-100-nomean/csv_output_4003/general_study.csv|None|94.8361|344.818
results/internet_like/graph-100-nomean/csv_output_4004/general_study.csv|None|82.9717|342.364
results/internet_like/graph-100-nomean/csv_output_4005/general_study.csv|None|97.4291|340.364
results/internet_like/graph-100-nomean/csv_output_4006/general_study.csv|None|91.8723|326
results/internet_like/graph-100-nomean/csv_output_4007/general_study.csv|None|67.2736|335.182
results/internet_like/graph-100-nomean/csv_output_4008/general_study.csv|None|87.2807|331.636
results/internet_like/graph-100-nomean/csv_output_4009/general_study.csv|None|72.1569|328.273
results/internet_like/graph-100-nomean/csv_output_401/general_study.csv|None|157.1|345.364
results/internet_like/graph-100-nomean/csv_output_4010/general_study.csv|None|79.0896|325.273
results/internet_like/graph-100-nomean/csv_output_4011/general_study.csv|None|73.5587|336.909
results/internet_like/graph-100-nomean/csv_output_4012/general_study.csv|None|92.9752|332.727
results/internet_like/graph-100-nomean/csv_output_4013/general_study.csv|None|68.6646|324.455
results/internet_like/graph-100-nomean/csv_output_4014/general_study.csv|None|68.3443|325.727
results/internet_like/graph-100-nomean/csv_output_4015/general_study.csv|None|81.4924|328.091
results/internet_like/graph-100-nomean/csv_output_4016/general_study.csv|None|67.5432|328.091
results/internet_like/graph-100-nomean/csv_output_4017/general_study.csv|None|64.1605|324.455
results/internet_like/graph-100-nomean/csv_output_4018/general_study.csv|None|65.3519|327.182
results/internet_like/graph-100-nomean/csv_output_4019/general_study.csv|None|55.6|323.091
results/internet_like/graph-100-nomean/csv_output_402/general_study.csv|None|117.514|328.545
results/internet_like/graph-100-nomean/csv_output_4020/general_study.csv|None|78.8135|336.273
results/internet_like/graph-100-nomean/csv_output_4021/general_study.csv|None|63.0213|323.273
results/internet_like/graph-100-nomean/csv_output_4022/general_study.csv|None|73.7162|332.545
results/internet_like/graph-100-nomean/csv_output_4023/general_study.csv|None|74.6918|322.364
results/internet_like/graph-100-nomean/csv_output_4024/general_study.csv|None|75.2328|329
results/internet_like/graph-100-nomean/csv_output_4025/general_study.csv|None|81.6577|333.364
results/internet_like/graph-100-nomean/csv_output_4026/general_study.csv|None|57.8197|329.364
results/internet_like/graph-100-nomean/csv_output_4027/general_study.csv|None|86.1765|335.455
results/internet_like/graph-100-nomean/csv_output_4028/general_study.csv|None|86.4162|337.364
results/internet_like/graph-100-nomean/csv_output_4029/general_study.csv|None|77.6953|326.273
results/internet_like/graph-100-nomean/csv_output_403/general_study.csv|None|137.736|336.091
results/internet_like/graph-100-nomean/csv_output_4030/general_study.csv|None|78.7416|327.818
results/internet_like/graph-100-nomean/csv_output_4031/general_study.csv|None|74.1105|333.364
results/internet_like/graph-100-nomean/csv_output_4032/general_study.csv|None|71.1174|331.545
results/internet_like/graph-100-nomean/csv_output_4033/general_study.csv|None|64.8387|322.636
results/internet_like/graph-100-nomean/csv_output_4034/general_study.csv|None|65.4473|319.818
results/internet_like/graph-100-nomean/csv_output_4035/general_study.csv|None|70.457|330.273
results/internet_like/graph-100-nomean/csv_output_4036/general_study.csv|None|76.4696|326.545
results/internet_like/graph-100-nomean/csv_output_4037/general_study.csv|None|71.7134|337.727
results/internet_like/graph-100-nomean/csv_output_4038/general_study.csv|None|71.5086|322.909
results/internet_like/graph-100-nomean/csv_output_4039/general_study.csv|None|79.3676|333.455
results/internet_like/graph-100-nomean/csv_output_404/general_study.csv|None|137.392|330.545
results/internet_like/graph-100-nomean/csv_output_4040/general_study.csv|None|69.9709|329.091
results/internet_like/graph-100-nomean/csv_output_4041/general_study.csv|None|86.1592|337.818
results/internet_like/graph-100-nomean/csv_output_4042/general_study.csv|None|67.5952|329.818
results/internet_like/graph-100-nomean/csv_output_4043/general_study.csv|None|83.5201|329.091
results/internet_like/graph-100-nomean/csv_output_4044/general_study.csv|None|68.2314|324
results/internet_like/graph-100-nomean/csv_output_4045/general_study.csv|None|69.8493|332.909
results/internet_like/graph-100-nomean/csv_output_4046/general_study.csv|None|91.1477|332.273
results/internet_like/graph-100-nomean/csv_output_4047/general_study.csv|None|68.8194|325.182
results/internet_like/graph-100-nomean/csv_output_4048/general_study.csv|None|76.4952|320.818
results/internet_like/graph-100-nomean/csv_output_4049/general_study.csv|None|91.4249|342
results/internet_like/graph-100-nomean/csv_output_405/general_study.csv|None|129.263|328.636
results/internet_like/graph-100-nomean/csv_output_4050/general_study.csv|None|82.7064|331.636
results/internet_like/graph-100-nomean/csv_output_4051/general_study.csv|None|82.6136|328.545
results/internet_like/graph-100-nomean/csv_output_4052/general_study.csv|None|78.2601|327
results/internet_like/graph-100-nomean/csv_output_4053/general_study.csv|None|67.9471|327.364
results/internet_like/graph-100-nomean/csv_output_4054/general_study.csv|None|92.6645|344
results/internet_like/graph-100-nomean/csv_output_4055/general_study.csv|None|84.8097|323.364
results/internet_like/graph-100-nomean/csv_output_4056/general_study.csv|None|79.6217|327.818
results/internet_like/graph-100-nomean/csv_output_4057/general_study.csv|None|69.8109|326.909
results/internet_like/graph-100-nomean/csv_output_4058/general_study.csv|None|69.6993|329
results/internet_like/graph-100-nomean/csv_output_4059/general_study.csv|None|72.4725|329.545
results/internet_like/graph-100-nomean/csv_output_406/general_study.csv|None|111.814|328.091
results/internet_like/graph-100-nomean/csv_output_4060/general_study.csv|None|92.6674|337
results/internet_like/graph-100-nomean/csv_output_4061/general_study.csv|None|88.0934|337.818
results/internet_like/graph-100-nomean/csv_output_4062/general_study.csv|None|92.9095|339.545
results/internet_like/graph-100-nomean/csv_output_4063/general_study.csv|None|76.6888|333.455
results/internet_like/graph-100-nomean/csv_output_4064/general_study.csv|None|77.8657|326.455
results/internet_like/graph-100-nomean/csv_output_4065/general_study.csv|None|73.456|328.818
results/internet_like/graph-100-nomean/csv_output_4066/general_study.csv|None|78.9171|328.091
results/internet_like/graph-100-nomean/csv_output_4067/general_study.csv|None|78.3957|330.455
results/internet_like/graph-100-nomean/csv_output_4068/general_study.csv|None|80.481|337.182
results/internet_like/graph-100-nomean/csv_output_4069/general_study.csv|None|89.673|335
results/internet_like/graph-100-nomean/csv_output_407/general_study.csv|None|108.925|317.364
results/internet_like/graph-100-nomean/csv_output_4070/general_study.csv|None|73.1079|324.455
results/internet_like/graph-100-nomean/csv_output_4071/general_study.csv|None|96.3037|334.273
results/internet_like/graph-100-nomean/csv_output_4072/general_study.csv|None|82.1223|338.273
results/internet_like/graph-100-nomean/csv_output_4073/general_study.csv|None|67.6065|318.636
results/internet_like/graph-100-nomean/csv_output_4074/general_study.csv|None|72.512|319.455
results/internet_like/graph-100-nomean/csv_output_4075/general_study.csv|None|81.6682|329.182
results/internet_like/graph-100-nomean/csv_output_4076/general_study.csv|None|66.7134|326.273
results/internet_like/graph-100-nomean/csv_output_4077/general_study.csv|None|83.5008|334.364
results/internet_like/graph-100-nomean/csv_output_4078/general_study.csv|None|57.0329|318.818
results/internet_like/graph-100-nomean/csv_output_4079/general_study.csv|None|70.0632|324.545
results/internet_like/graph-100-nomean/csv_output_408/general_study.csv|None|135.628|314.364
results/internet_like/graph-100-nomean/csv_output_4080/general_study.csv|None|67.1925|323.364
results/internet_like/graph-100-nomean/csv_output_4081/general_study.csv|None|89.1467|339.545
results/internet_like/graph-100-nomean/csv_output_4082/general_study.csv|None|72.5598|330.364
results/internet_like/graph-100-nomean/csv_output_4083/general_study.csv|None|89.6914|334.455
results/internet_like/graph-100-nomean/csv_output_4084/general_study.csv|None|82.3014|328.091
results/internet_like/graph-100-nomean/csv_output_4085/general_study.csv|None|62.677|318.091
results/internet_like/graph-100-nomean/csv_output_4086/general_study.csv|None|80.6935|320.273
results/internet_like/graph-100-nomean/csv_output_4087/general_study.csv|None|95.4016|337
results/internet_like/graph-100-nomean/csv_output_4088/general_study.csv|None|83.9169|336.818
results/internet_like/graph-100-nomean/csv_output_4089/general_study.csv|None|94.8372|340.091
results/internet_like/graph-100-nomean/csv_output_409/general_study.csv|None|155.49|342.727
results/internet_like/graph-100-nomean/csv_output_4090/general_study.csv|None|70.1702|328.727
results/internet_like/graph-100-nomean/csv_output_4091/general_study.csv|None|90.9211|332.909
results/internet_like/graph-100-nomean/csv_output_4092/general_study.csv|None|81.2304|325.818
results/internet_like/graph-100-nomean/csv_output_4093/general_study.csv|None|85.834|333.636
results/internet_like/graph-100-nomean/csv_output_4094/general_study.csv|None|89.5619|341.182
results/internet_like/graph-100-nomean/csv_output_4095/general_study.csv|None|79.1229|334.818
results/internet_like/graph-100-nomean/csv_output_4096/general_study.csv|None|89.1734|340.545
results/internet_like/graph-100-nomean/csv_output_4097/general_study.csv|None|74.7573|337.091
results/internet_like/graph-100-nomean/csv_output_4098/general_study.csv|None|83.9111|336.818
results/internet_like/graph-100-nomean/csv_output_4099/general_study.csv|None|78.2395|330.273
results/internet_like/graph-100-nomean/csv_output_41/general_study.csv|None|24.736|336.545
results/internet_like/graph-100-nomean/csv_output_410/general_study.csv|None|123.447|332.273
results/internet_like/graph-100-nomean/csv_output_4100/general_study.csv|None|74.7225|333.091
results/internet_like/graph-100-nomean/csv_output_4101/general_study.csv|None|127.581|331.818
results/internet_like/graph-100-nomean/csv_output_4102/general_study.csv|None|169.092|327.545
results/internet_like/graph-100-nomean/csv_output_4103/general_study.csv|None|135.713|333.727
results/internet_like/graph-100-nomean/csv_output_4104/general_study.csv|None|125.628|323.909
results/internet_like/graph-100-nomean/csv_output_4105/general_study.csv|None|131.151|314.364
results/internet_like/graph-100-nomean/csv_output_4106/general_study.csv|None|159.418|340.091
results/internet_like/graph-100-nomean/csv_output_4107/general_study.csv|None|164.357|330
results/internet_like/graph-100-nomean/csv_output_4108/general_study.csv|None|128.54|326.818
results/internet_like/graph-100-nomean/csv_output_4109/general_study.csv|None|127.012|326
results/internet_like/graph-100-nomean/csv_output_411/general_study.csv|None|114.656|323.182
results/internet_like/graph-100-nomean/csv_output_4110/general_study.csv|None|171.927|339.273
results/internet_like/graph-100-nomean/csv_output_4111/general_study.csv|None|135.67|331.909
results/internet_like/graph-100-nomean/csv_output_4112/general_study.csv|None|154.42|339.636
results/internet_like/graph-100-nomean/csv_output_4113/general_study.csv|None|132.848|318.455
results/internet_like/graph-100-nomean/csv_output_4114/general_study.csv|None|146.697|326.545
results/internet_like/graph-100-nomean/csv_output_4115/general_study.csv|None|141.729|327.182
results/internet_like/graph-100-nomean/csv_output_4116/general_study.csv|None|131.265|330.727
results/internet_like/graph-100-nomean/csv_output_4117/general_study.csv|None|114.124|311.818
results/internet_like/graph-100-nomean/csv_output_4118/general_study.csv|None|127.989|327.273
results/internet_like/graph-100-nomean/csv_output_4119/general_study.csv|None|135.845|319.727
results/internet_like/graph-100-nomean/csv_output_412/general_study.csv|None|136.633|323
results/internet_like/graph-100-nomean/csv_output_4120/general_study.csv|None|181.066|331.909
results/internet_like/graph-100-nomean/csv_output_4121/general_study.csv|None|134.649|322.818
results/internet_like/graph-100-nomean/csv_output_4122/general_study.csv|None|123.304|316.455
results/internet_like/graph-100-nomean/csv_output_4123/general_study.csv|None|124.982|328.364
results/internet_like/graph-100-nomean/csv_output_4124/general_study.csv|None|114.844|315.818
results/internet_like/graph-100-nomean/csv_output_4125/general_study.csv|None|181.706|334.273
results/internet_like/graph-100-nomean/csv_output_4126/general_study.csv|None|111.287|324.818
results/internet_like/graph-100-nomean/csv_output_4127/general_study.csv|None|125.723|324.545
results/internet_like/graph-100-nomean/csv_output_4128/general_study.csv|None|115.394|318.818
results/internet_like/graph-100-nomean/csv_output_4129/general_study.csv|None|163.274|338.455
results/internet_like/graph-100-nomean/csv_output_413/general_study.csv|None|140.602|332.545
results/internet_like/graph-100-nomean/csv_output_4130/general_study.csv|None|169.178|337.818
results/internet_like/graph-100-nomean/csv_output_4131/general_study.csv|None|167.618|333.636
results/internet_like/graph-100-nomean/csv_output_4132/general_study.csv|None|160.23|336.545
results/internet_like/graph-100-nomean/csv_output_4133/general_study.csv|None|138.684|332.909
results/internet_like/graph-100-nomean/csv_output_4134/general_study.csv|None|119.697|324.182
results/internet_like/graph-100-nomean/csv_output_4135/general_study.csv|None|114.08|312.636
results/internet_like/graph-100-nomean/csv_output_4136/general_study.csv|None|146.117|323.545
results/internet_like/graph-100-nomean/csv_output_4137/general_study.csv|None|124.297|331.545
results/internet_like/graph-100-nomean/csv_output_4138/general_study.csv|None|148.282|335.182
results/internet_like/graph-100-nomean/csv_output_4139/general_study.csv|None|148.869|332.545
results/internet_like/graph-100-nomean/csv_output_414/general_study.csv|None|123.567|319.273
results/internet_like/graph-100-nomean/csv_output_4140/general_study.csv|None|163.804|339.273
results/internet_like/graph-100-nomean/csv_output_4141/general_study.csv|None|124.672|323.455
results/internet_like/graph-100-nomean/csv_output_4142/general_study.csv|None|120.723|318.182
results/internet_like/graph-100-nomean/csv_output_4143/general_study.csv|None|124.359|323
results/internet_like/graph-100-nomean/csv_output_4144/general_study.csv|None|160.904|328.273
results/internet_like/graph-100-nomean/csv_output_4145/general_study.csv|None|146.408|329.727
results/internet_like/graph-100-nomean/csv_output_4146/general_study.csv|None|156.594|325.091
results/internet_like/graph-100-nomean/csv_output_4147/general_study.csv|None|158.204|333.818
results/internet_like/graph-100-nomean/csv_output_4148/general_study.csv|None|142.801|319.273
results/internet_like/graph-100-nomean/csv_output_4149/general_study.csv|None|123.942|327.818
results/internet_like/graph-100-nomean/csv_output_415/general_study.csv|None|140.997|325.455
results/internet_like/graph-100-nomean/csv_output_4150/general_study.csv|None|142.943|326.455
results/internet_like/graph-100-nomean/csv_output_4151/general_study.csv|None|132.607|326.909
results/internet_like/graph-100-nomean/csv_output_4152/general_study.csv|None|148.812|332.455
results/internet_like/graph-100-nomean/csv_output_4153/general_study.csv|None|147.368|319.364
results/internet_like/graph-100-nomean/csv_output_4154/general_study.csv|None|132.803|326.455
results/internet_like/graph-100-nomean/csv_output_4155/general_study.csv|None|115.503|323.545
results/internet_like/graph-100-nomean/csv_output_4156/general_study.csv|None|151.451|328.636
